Geography,HOUSE UNIT
0500000US27165,5054
0500000US27167,3142
0500000US27169,21258
0500000US27171,52587
0500000US27173,4763
0500000US28001,14719
0500000US28003,17272
0500000US28005,6827
0500000US28007,9278
0500000US28009,4277
0500000US28011,14377
0500000US28013,7015
0500000US28015,5192
0500000US28017,7587
0500000US28019,4215
0500000US28021,4344
0500000US28023,8017
0500000US28025,9333
0500000US28027,10699
0500000US28029,12363
0500000US28031,8709
0500000US28033,68411
0500000US28035,33091
0500000US28037,4288
0500000US28039,9546
0500000US28041,5225
0500000US28043,10243
0500000US28045,25862
0500000US28047,93678
0500000US28049,104356
0500000US28051,8593
0500000US28053,3816
0500000US28055,553
0500000US28057,10311
0500000US28059,62451
0500000US28061,8423
0500000US28063,3793
0500000US28065,5985
0500000US28067,29190
0500000US28069,4770
0500000US28071,26091
0500000US28073,24698
0500000US28075,35337
0500000US28077,6203
0500000US28079,9597
0500000US28081,36949
0500000US28083,13092
0500000US28085,15662
0500000US28087,27411
0500000US28089,43828
0500000US28091,12102
0500000US28093,15737
0500000US28095,16588
0500000US28097,5777
0500000US28099,12578
0500000US28101,9547
0500000US28103,5294
0500000US28105,22072
0500000US28107,15094
0500000US28109,25645
0500000US28111,5688
0500000US28113,18736
0500000US28115,12991
0500000US28117,11240
0500000US28119,3568
0500000US28121,61134
0500000US28123,11760
0500000US28125,2160
0500000US28127,12195
0500000US28129,7420
0500000US28131,7530
0500000US28133,9678
0500000US28135,5655
0500000US28137,11640
0500000US28139,9916
0500000US28141,10444
0500000US28143,4977
0500000US28145,12017
0500000US28147,7303
0500000US28149,22086
0500000US28151,21619
0500000US28153,9474
0500000US28155,4867
0500000US28157,5199
0500000US28159,8781
0500000US28161,6550
0500000US28163,10128
0500000US29001,11595
0500000US29003,7337
0500000US29005,2947
0500000US29007,10909
0500000US29009,17656
0500000US29011,5601
0500000US29013,7835
0500000US29015,14252
0500000US29017,5877
0500000US29019,78373
0500000US29021,38822
0500000US29023,19868
0500000US29025,4694
0500000US29027,18984
0500000US29029,41985
0500000US29031,34398
0500000US29033,4649
0500000US29035,3256
0500000US29037,42312
0500000US29039,7273
0500000US29041,4148
0500000US29043,34791
0500000US29045,3503
0500000US29047,98719
0500000US29049,9040
0500000US29051,33478
0500000US29053,7494
0500000US29055,12108
0500000US29057,3955
0500000US29059,7689
0500000US29061,4189
0500000US29063,4354
0500000US29065,7328
0500000US29067,6520
0500000US29069,14448
0500000US29071,45507
0500000US29073,8168
0500000US29075,3210
0500000US29077,134450
0500000US29079,5005
0500000US29081,4380
0500000US29083,10971
0500000US29085,6886
0500000US29087,2793
0500000US29089,4594
0500000US29091,18312
0500000US29093,5314
0500000US29095,325759
0500000US29097,51786
0500000US29099,91528
0500000US29101,22348
0500000US29103,2275
0500000US29105,16047
0500000US29107,14851
0500000US29109,16700
0500000US29111,4544
0500000US29113,21821
0500000US29115,6382
0500000US29117,6841
0500000US29119,9992
0500000US29121,7698
0500000US29123,5984
0500000US29125,4609
0500000US29127,13069
0500000US29129,2124
0500000US29131,12942
0500000US29133,5734
0500000US29135,6164
0500000US29137,4854
0500000US29139,6252
0500000US29141,15592
0500000US29143,8609
0500000US29145,24787
0500000US29147,9780
0500000US29149,5466
0500000US29151,6662
0500000US29153,5703
0500000US29155,8162
0500000US29157,8815
0500000US29159,18245
0500000US29161,20417
0500000US29163,7932
0500000US29165,42377
0500000US29167,13619
0500000US29169,19137
0500000US29171,2986
0500000US29173,5196
0500000US29175,10800
0500000US29177,10106
0500000US29179,4031
0500000US29181,6637
0500000US29183,156396
0500000US29185,5649
0500000US29186,8738
0500000US29187,30219
0500000US29189,441593
0500000US29195,10202
0500000US29197,2100
0500000US29199,2372
0500000US29201,17297
0500000US29203,4179
0500000US29205,3207
0500000US29207,13730
0500000US29209,21253
0500000US29211,3339
0500000US29213,30999
0500000US29215,11719
0500000US29217,9593
0500000US29219,15805
0500000US29221,11080
0500000US29223,8117
0500000US29225,14821
0500000US29227,1270
0500000US29229,8691
0500000US29510,176955
0500000US30001,5361
0500000US30003,4720
0500000US30005,2848
0500000US30007,2740
0500000US30009,6571
0500000US30011,816
0500000US30013,39012
0500000US30015,2936
0500000US30017,5697
0500000US30019,1180
0500000US30021,4447
0500000US30023,5218
0500000US30025,1598
0500000US30027,5899
0500000US30029,49145
0500000US30031,51011
0500000US30033,781
0500000US30035,5397
0500000US30037,489
0500000US30039,2832
0500000US30041,7348
0500000US30043,5122
0500000US30045,1370
0500000US30047,16917
0500000US30049,31772
0500000US30051,1153
0500000US30053,11604
0500000US30055,1133
0500000US30057,7001
0500000US30059,1343
0500000US30061,2504
0500000US30063,54731
0500000US30065,2723
0500000US30067,9657
0500000US30069,298
0500000US30071,2357
0500000US30073,2685
0500000US30075,1034
0500000US30077,3248
0500000US30079,665
0500000US30081,19835
0500000US30083,5263
0500000US30085,4142
0500000US30087,4149
0500000US30089,6764
0500000US30091,2098
0500000US30093,17318
0500000US30095,4861
0500000US30097,2123
0500000US30099,2924
0500000US30101,2387
0500000US30103,478
0500000US30105,4883
0500000US30107,1237
0500000US30109,607
0500000US30111,72524
0500000US31001,13972
0500000US31003,3339
0500000US31005,256
0500000US31007,384
0500000US31009,353
0500000US31011,2634
0500000US31013,5436
0500000US31015,1364
0500000US31017,1854
0500000US31019,20651
0500000US31021,3469
0500000US31023,4066
0500000US31025,11628
0500000US31027,4173
0500000US31029,1989
0500000US31031,3269
0500000US31033,5011
0500000US31035,3007
0500000US31037,4224
0500000US31039,4258
0500000US31041,5666
0500000US31043,7867
0500000US31045,4239
0500000US31047,10324
0500000US31049,1049
0500000US31051,2711
0500000US31053,16820
0500000US31055,236936
0500000US31057,1098
0500000US31059,2933
0500000US31061,1709
0500000US31063,1569
0500000US31065,2690
0500000US31067,10465
0500000US31069,1258
0500000US31071,1192
0500000US31073,1375
0500000US31075,416
0500000US31077,1315
0500000US31079,25022
0500000US31081,4144
0500000US31083,2336
0500000US31085,525
0500000US31087,1741
0500000US31089,5264
0500000US31091,448
0500000US31093,3109
0500000US31095,3903
0500000US31097,2182
0500000US31099,2976
0500000US31101,5481
0500000US31103,533
0500000US31105,1943
0500000US31107,4937
0500000US31109,133081
0500000US31111,16857
0500000US31113,404
0500000US31115,497
0500000US31117,251
0500000US31119,15406
0500000US31121,3834
0500000US31123,2439
0500000US31125,1870
0500000US31127,3496
0500000US31129,2456
0500000US31131,7203
0500000US31133,1632
0500000US31135,1448
0500000US31137,4268
0500000US31139,3278
0500000US31141,13894
0500000US31143,2728
0500000US31145,5320
0500000US31147,4411
0500000US31149,925
0500000US31151,5878
0500000US31153,70084
0500000US31155,9791
0500000US31157,16384
0500000US31159,7231
0500000US31161,2919
0500000US31163,1947
0500000US31165,811
0500000US31167,2700
0500000US31169,2757
0500000US31171,386
0500000US31173,2446
0500000US31175,2260
0500000US31177,8636
0500000US31179,3949
0500000US31181,1902
0500000US31183,602
0500000US31185,6354
0500000US32001,11007
0500000US32003,912465
0500000US32005,24570
0500000US32007,21788
0500000US32009,932
0500000US32011,1150
0500000US32013,7590
0500000US32015,2922
0500000US32017,2733
0500000US32019,23697
0500000US32021,2697
0500000US32023,22448
0500000US32027,2494
0500000US32029,1969
0500000US32031,201401
0500000US32033,4538
0500000US32510,24132
0500000US33001,38782
0500000US33003,41433
0500000US33005,35760
0500000US33007,21641
0500000US33009,53149
0500000US33011,172201
0500000US33013,65284
0500000US33015,133236
0500000US33017,54409
0500000US33019,22716
0500000US34001,128472
0500000US34003,359097
0500000US34005,179955
0500000US34007,206247
0500000US34009,99394
0500000US34011,56411
0500000US34013,318385
0500000US34015,113945
0500000US34017,284561
0500000US34019,50437
0500000US34021,145115
0500000US34023,302650
0500000US34025,262088
0500000US34027,194426
0500000US34029,284773
0500000US34031,177216
0500000US34033,27607
0500000US34035,127090
0500000US34037,62492
0500000US34039,202823
0500000US34041,45548
0500000US35001,295111
0500000US35003,3581
0500000US35005,27385
0500000US35006,11432
0500000US35007,10308
0500000US35009,21410
0500000US35011,1029
0500000US35013,88937
0500000US35015,24870
0500000US35017,15105
0500000US35019,2618
0500000US35021,462
0500000US35023,2467
0500000US35025,26871
0500000US35027,18262
0500000US35028,8395
0500000US35029,11318
0500000US35031,26348
0500000US35033,3403
0500000US35035,31832
0500000US35037,5700
0500000US35039,20226
0500000US35041,8550
0500000US35043,57429
0500000US35045,51299
0500000US35047,16034
0500000US35049,73496
0500000US35051,8567
0500000US35053,8255
0500000US35055,21053
0500000US35057,8064
0500000US35059,2354
0500000US35061,31397
0500000US36001,142246
0500000US36003,26376
0500000US36005,533434
0500000US36007,91155
0500000US36009,41681
0500000US36011,37131
0500000US36013,67656
0500000US36015,38983
0500000US36017,25818
0500000US36019,36723
0500000US36021,33622
0500000US36023,20806
0500000US36025,31624
0500000US36027,121161
0500000US36029,429708
0500000US36031,26390
0500000US36033,25835
0500000US36035,29148
0500000US36037,25826
0500000US36039,29746
0500000US36041,8964
0500000US36043,33850
0500000US36045,60119
0500000US36047,1055660
0500000US36049,15766
0500000US36051,27601
0500000US36053,32381
0500000US36055,329105
0500000US36057,23529
0500000US36059,473238
0500000US36061,884828
0500000US36063,100539
0500000US36065,105459
0500000US36067,209068
0500000US36069,51213
0500000US36071,144264
0500000US36073,18576
0500000US36075,54622
0500000US36077,31300
0500000US36079,38652
0500000US36081,864790
0500000US36083,73251
0500000US36085,180883
0500000US36087,106621
0500000US36089,53328
0500000US36091,107192
0500000US36093,69885
0500000US36095,17533
0500000US36097,9852
0500000US36099,16409
0500000US36101,49688
0500000US36103,576804
0500000US36105,50966
0500000US36107,22571
0500000US36109,44019
0500000US36111,85372
0500000US36113,40119
0500000US36115,29562
0500000US36117,41792
0500000US36119,376315
0500000US36121,18297
0500000US36123,13919
0500000US37001,71718
0500000US37003,16538
0500000US37005,8199
0500000US37007,11656
0500000US37009,17835
0500000US37011,14289
0500000US37013,26249
0500000US37015,9835
0500000US37017,18008
0500000US37019,92178
0500000US37021,125872
0500000US37023,41393
0500000US37025,81102
0500000US37027,38158
0500000US37029,4323
0500000US37031,50595
0500000US37033,10833
0500000US37035,69509
0500000US37037,33027
0500000US37039,18452
0500000US37041,7322
0500000US37043,7389
0500000US37045,43714
0500000US37047,26381
0500000US37049,47437
0500000US37051,146978
0500000US37053,16101
0500000US37055,35007
0500000US37057,75465
0500000US37059,18998
0500000US37061,26014
0500000US37063,139199
0500000US37065,25013
0500000US37067,166765
0500000US37069,29137
0500000US37071,93897
0500000US37073,5428
0500000US37075,6062
0500000US37077,24587
0500000US37079,8352
0500000US37081,230065
0500000US37083,25953
0500000US37085,52531
0500000US37087,35659
0500000US37089,58196
0500000US37091,10648
0500000US37093,21131
0500000US37095,3257
0500000US37097,75619
0500000US37099,27641
0500000US37101,77575
0500000US37103,5009
0500000US37105,24613
0500000US37107,27693
0500000US37109,36655
0500000US37111,21503
0500000US37113,25653
0500000US37115,11067
0500000US37117,11592
0500000US37119,455602
0500000US37121,8844
0500000US37123,16297
0500000US37125,48003
0500000US37127,43192
0500000US37129,113125
0500000US37131,11663
0500000US37133,80247
0500000US37135,58993
0500000US37137,7772
0500000US37139,17279
0500000US37141,29561
0500000US37143,7171
0500000US37145,18578
0500000US37147,80255
0500000US37149,11783
0500000US37151,62670
0500000US37153,21775
0500000US37155,53384
0500000US37157,44245
0500000US37159,62052
0500000US37161,34482
0500000US37163,27885
0500000US37165,15343
0500000US37167,28007
0500000US37169,22296
0500000US37171,34279
0500000US37173,9080
0500000US37175,19752
0500000US37177,2230
0500000US37179,82547
0500000US37181,20152
0500000US37183,441720
0500000US37185,12051
0500000US37187,6450
0500000US37189,34065
0500000US37191,54507
0500000US37193,33664
0500000US37195,36332
0500000US37197,17444
0500000US37199,11270
0500000US38001,1443
0500000US38003,5982
0500000US38005,3074
0500000US38007,557
0500000US38009,4461
0500000US38011,1779
0500000US38013,1408
0500000US38015,43022
0500000US38017,83604
0500000US38019,2353
0500000US38021,2641
0500000US38023,1567
0500000US38025,2606
0500000US38027,1283
0500000US38029,2153
0500000US38031,1820
0500000US38033,1039
0500000US38035,33267
0500000US38037,1715
0500000US38039,1486
0500000US38041,1480
0500000US38043,1743
0500000US38045,2280
0500000US38047,1141
0500000US38049,3163
0500000US38051,1833
0500000US38053,6856
0500000US38055,6248
0500000US38057,4824
0500000US38059,15204
0500000US38061,5181
0500000US38063,1946
0500000US38065,1006
0500000US38067,3859
0500000US38069,2212
0500000US38071,5867
0500000US38073,2690
0500000US38075,1373
0500000US38077,7761
0500000US38079,5590
0500000US38081,2154
0500000US38083,887
0500000US38085,1347
0500000US38087,464
0500000US38089,14796
0500000US38091,1180
0500000US38093,10253
0500000US38095,1488
0500000US38097,3850
0500000US38099,5571
0500000US38101,33083
0500000US38103,2517
0500000US38105,19490
0500000US39001,12940
0500000US39003,45126
0500000US39005,22361
0500000US39007,46224
0500000US39009,26686
0500000US39011,20020
0500000US39013,32202
0500000US39015,20338
0500000US39017,152589
0500000US39019,13627
0500000US39021,16824
0500000US39023,61283
0500000US39025,83638
0500000US39027,18205
0500000US39029,46800
0500000US39031,16441
0500000US39033,20019
0500000US39035,617795
0500000US39037,22975
0500000US39039,16805
0500000US39041,74732
0500000US39043,37877
0500000US39045,61567
0500000US39047,12809
0500000US39049,559478
0500000US39051,17584
0500000US39053,13903
0500000US39055,37280
0500000US39057,70796
0500000US39059,19341
0500000US39061,380100
0500000US39063,34401
0500000US39065,13224
0500000US39067,8092
0500000US39069,12130
0500000US39071,19321
0500000US39073,13437
0500000US39075,13593
0500000US39077,25314
0500000US39079,14914
0500000US39081,32448
0500000US39083,25899
0500000US39085,103212
0500000US39087,27538
0500000US39089,71034
0500000US39091,23450
0500000US39093,131984
0500000US39095,203586
0500000US39097,16143
0500000US39099,111292
0500000US39101,27878
0500000US39103,72938
0500000US39105,11223
0500000US39107,18136
0500000US39109,44394
0500000US39111,7476
0500000US39113,254931
0500000US39115,8015
0500000US39117,14337
0500000US39119,37950
0500000US39121,6196
0500000US39123,28600
0500000US39125,8764
0500000US39127,15361
0500000US39129,21539
0500000US39131,12940
0500000US39133,69437
0500000US39135,17929
0500000US39137,13954
0500000US39139,54149
0500000US39141,32060
0500000US39143,26347
0500000US39145,34568
0500000US39147,24157
0500000US39149,20497
0500000US39151,166995
0500000US39153,246163
0500000US39155,95671
0500000US39157,40247
0500000US39159,21778
0500000US39161,12724
0500000US39163,6272
0500000US39165,88418
0500000US39167,28247
0500000US39169,46773
0500000US39171,16652
0500000US39173,54034
0500000US39175,9963
0500000US40001,9396
0500000US40003,2728
0500000US40005,6386
0500000US40007,2687
0500000US40009,10057
0500000US40011,5204
0500000US40013,20443
0500000US40015,13267
0500000US40017,49012
0500000US40019,21799
0500000US40021,22279
0500000US40023,7610
0500000US40025,1579
0500000US40027,116009
0500000US40029,2820
0500000US40031,51665
0500000US40033,2994
0500000US40035,6742
0500000US40037,30570
0500000US40039,12661
0500000US40041,25556
0500000US40043,2458
0500000US40045,2267
0500000US40047,26776
0500000US40049,12872
0500000US40051,22899
0500000US40053,2473
0500000US40055,2697
0500000US40057,1531
0500000US40059,1885
0500000US40061,6185
0500000US40063,6263
0500000US40065,12136
0500000US40067,3401
0500000US40069,5220
0500000US40071,21455
0500000US40073,6557
0500000US40075,5122
0500000US40077,5047
0500000US40079,22149
0500000US40081,15433
0500000US40083,17535
0500000US40085,4596
0500000US40087,15943
0500000US40089,15760
0500000US40091,13837
0500000US40093,3685
0500000US40095,10332
0500000US40097,19556
0500000US40099,6873
0500000US40101,30968
0500000US40103,5346
0500000US40105,4889
0500000US40107,5327
0500000US40109,341512
0500000US40111,17854
0500000US40113,21921
0500000US40115,14091
0500000US40117,7839
0500000US40119,36599
0500000US40121,23113
0500000US40123,16861
0500000US40125,29873
0500000US40127,6173
0500000US40129,1906
0500000US40131,38564
0500000US40133,11713
0500000US40135,19356
0500000US40137,20670
0500000US40139,8274
0500000US40141,3993
0500000US40143,284341
0500000US40145,32781
0500000US40147,23739
0500000US40149,5412
0500000US40151,4408
0500000US40153,9042
0500000US41001,9062
0500000US41003,38713
0500000US41005,168828
0500000US41007,22609
0500000US41009,21421
0500000US41011,31246
0500000US41013,11026
0500000US41015,13011
0500000US41017,90802
0500000US41019,50649
0500000US41021,1145
0500000US41023,4426
0500000US41025,3897
0500000US41027,10034
0500000US41029,96318
0500000US41031,10194
0500000US41033,39362
0500000US41035,33703
0500000US41037,4538
0500000US41039,163617
0500000US41041,31751
0500000US41043,50936
0500000US41045,11936
0500000US41047,127505
0500000US41049,4699
0500000US41051,353735
0500000US41053,32572
0500000US41055,905
0500000US41057,19157
0500000US41059,30722
0500000US41061,11863
0500000US41063,4234
0500000US41065,11712
0500000US41067,232032
0500000US41069,991
0500000US41071,39504
0500000US42001,42525
0500000US42003,602416
0500000US42005,32852
0500000US42007,79587
0500000US42009,24405
0500000US42011,167514
0500000US42013,56960
0500000US42015,30691
0500000US42017,251373
0500000US42019,84106
0500000US42021,66072
0500000US42023,4426
0500000US42025,34817
0500000US42027,67062
0500000US42029,201715
0500000US42031,20554
0500000US42033,39321
0500000US42035,19257
0500000US42037,30299
0500000US42039,44968
0500000US42041,107024
0500000US42043,124874
0500000US42045,224746
0500000US42047,17808
0500000US42049,121613
0500000US42051,63820
0500000US42053,8721
0500000US42055,65808
0500000US42057,7269
0500000US42059,16787
0500000US42061,22727
0500000US42063,38989
0500000US42065,22738
0500000US42067,11257
0500000US42069,100576
0500000US42071,212160
0500000US42073,41317
0500000US42075,57970
0500000US42077,146699
0500000US42079,150235
0500000US42081,53533
0500000US42083,21260
0500000US42085,52303
0500000US42087,21909
0500000US42089,81648
0500000US42091,336189
0500000US42093,8223
0500000US42095,123556
0500000US42097,45522
0500000US42099,20934
0500000US42101,689121
0500000US42103,39049
0500000US42105,13011
0500000US42107,69965
0500000US42109,16500
0500000US42111,38523
0500000US42113,6378
0500000US42115,23360
0500000US42117,21869
0500000US42119,17430
0500000US42121,27593
0500000US42123,23627
0500000US42125,96263
0500000US42127,32381
0500000US42129,170765
0500000US42131,13479
0500000US42133,184896
0500000US44001,21110
0500000US44003,74526
0500000US44005,42668
0500000US44007,266624
0500000US44009,64361
0500000US45001,12211
0500000US45003,77606
0500000US45005,4500
0500000US45007,89095
0500000US45009,7715
0500000US45011,10581
0500000US45013,101059
0500000US45015,86274
0500000US45017,7501
0500000US45019,191521
0500000US45021,24675
0500000US45023,14772
0500000US45025,21764
0500000US45027,17908
0500000US45029,20200
0500000US45031,30895
0500000US45033,13808
0500000US45035,61445
0500000US45037,11060
0500000US45039,11958
0500000US45041,61353
0500000US45043,35655
0500000US45045,214785
0500000US45047,31549
0500000US45049,9198
0500000US45051,210354
0500000US45053,12234
0500000US45055,29444
0500000US45057,38529
0500000US45059,31469
0500000US45061,7785
0500000US45063,126241
0500000US45065,5669
0500000US45067,15051
0500000US45069,12058
0500000US45071,18363
0500000US45073,40774
0500000US45075,42856
0500000US45077,54939
0500000US45079,175052
0500000US45081,9470
0500000US45083,131725
0500000US45085,48383
0500000US45087,14118
0500000US45089,15543
0500000US45091,109967
0500000US46003,1307
0500000US46005,8544
0500000US46007,1248
0500000US46009,2969
0500000US46011,14756
0500000US46013,18098
0500000US46015,2572
0500000US46017,641
0500000US46019,4884
0500000US46021,1015
0500000US46023,3912
0500000US46025,1838
0500000US46027,6114
0500000US46029,13222
0500000US46031,1539
0500000US46033,5294
0500000US46035,9550
0500000US46037,3808
0500000US46039,2212
0500000US46041,2043
0500000US46043,1467
0500000US46045,2057
0500000US46047,4227
0500000US46049,1235
0500000US46051,3603
0500000US46053,2555
0500000US46055,1035
0500000US46057,2920
0500000US46059,1795
0500000US46061,1210
0500000US46063,711
0500000US46065,8041
0500000US46067,3399
0500000US46069,768
0500000US46071,1237
0500000US46073,1148
0500000US46075,582
0500000US46077,2798
0500000US46079,5824
0500000US46081,14206
0500000US46083,20993
0500000US46085,1741
0500000US46087,2539
0500000US46089,1412
0500000US46091,2647
0500000US46093,12224
0500000US46095,834
0500000US46097,1366
0500000US46099,83607
0500000US46101,2895
0500000US46102,3647
0500000US46103,49218
0500000US46105,1789
0500000US46107,1591
0500000US46109,5088
0500000US46111,1198
0500000US46115,3263
0500000US46117,1614
0500000US46119,851
0500000US46121,3182
0500000US46123,3105
0500000US46125,4043
0500000US46127,7267
0500000US46129,3074
0500000US46135,10237
0500000US46137,1008
0500000US47001,35057
0500000US47003,19345
0500000US47005,9158
0500000US47007,5771
0500000US47009,58320
0500000US47011,44149
0500000US47013,21207
0500000US47015,6165
0500000US47017,13256
0500000US47019,28236
0500000US47021,16459
0500000US47023,7166
0500000US47025,15539
0500000US47027,4367
0500000US47029,17640
0500000US47031,24272
0500000US47033,6427
0500000US47035,30081
0500000US47037,319739
0500000US47039,6929
0500000US47041,9686
0500000US47043,22097
0500000US47045,16933
0500000US47047,17436
0500000US47049,9044
0500000US47051,19508
0500000US47053,22662
0500000US47055,14156
0500000US47057,11157
0500000US47059,32655
0500000US47061,6467
0500000US47063,27240
0500000US47065,163605
0500000US47067,3609
0500000US47069,11023
0500000US47071,14109
0500000US47073,27406
0500000US47075,8419
0500000US47077,13037
0500000US47079,17270
0500000US47081,10541
0500000US47083,4238
0500000US47085,8983
0500000US47087,5919
0500000US47089,24353
0500000US47091,8997
0500000US47093,207611
0500000US47095,2592
0500000US47097,11343
0500000US47099,18256
0500000US47101,5598
0500000US47103,15624
0500000US47105,23393
0500000US47107,23458
0500000US47109,12066
0500000US47111,10473
0500000US47113,43320
0500000US47115,13505
0500000US47117,13775
0500000US47119,38474
0500000US47121,5923
0500000US47123,21326
0500000US47125,82742
0500000US47127,3069
0500000US47129,9055
0500000US47131,14615
0500000US47133,10385
0500000US47135,4681
0500000US47137,3509
0500000US47139,9076
0500000US47141,34876
0500000US47143,14782
0500000US47145,25690
0500000US47147,27674
0500000US47149,122071
0500000US47151,10035
0500000US47153,6515
0500000US47155,58161
0500000US47157,406026
0500000US47159,8838
0500000US47161,6882
0500000US47163,75518
0500000US47165,73422
0500000US47167,23937
0500000US47169,3685
0500000US47171,8914
0500000US47173,9487
0500000US47175,2697
0500000US47177,18018
0500000US47179,60778
0500000US47181,7353
0500000US47183,15613
0500000US47185,12004
0500000US47187,84582
0500000US47189,54867
0500000US48001,20639
0500000US48003,6347
0500000US48005,37087
0500000US48007,16249
0500000US48009,4176
0500000US48011,913
0500000US48013,18638
0500000US48015,13335
0500000US48017,2677
0500000US48019,12003
0500000US48021,30435
0500000US48023,2601
0500000US48025,10723
0500000US48027,142110
0500000US48029,699646
0500000US48031,5834
0500000US48033,371
0500000US48035,9776
0500000US48037,40011
0500000US48039,139462
0500000US48041,91831
0500000US48043,5550
0500000US48045,996
0500000US48047,3541
0500000US48049,19112
0500000US48051,9258
0500000US48053,23337
0500000US48055,15269
0500000US48057,12091
0500000US48059,6739
0500000US48061,152544
0500000US48063,5814
0500000US48065,2787
0500000US48067,14676
0500000US48069,3179
0500000US48071,16279
0500000US48073,21345
0500000US48075,2860
0500000US48077,5272
0500000US48079,1351
0500000US48081,2687
0500000US48083,5547
0500000US48085,376186
0500000US48087,1467
0500000US48089,10755
0500000US48091,60661
0500000US48093,7399
0500000US48095,1659
0500000US48097,16986
0500000US48099,26879
0500000US48101,1100
0500000US48103,1684
0500000US48105,1963
0500000US48107,2909
0500000US48109,1037
0500000US48111,2952
0500000US48113,1027813
0500000US48115,5171
0500000US48117,7079
0500000US48119,2496
0500000US48121,318269
0500000US48123,9253
0500000US48125,1363
0500000US48127,4454
0500000US48129,2150
0500000US48131,5591
0500000US48133,10413
0500000US48135,59155
0500000US48137,1658
0500000US48139,63684
0500000US48141,299067
0500000US48143,18422
0500000US48145,7779
0500000US48147,14478
0500000US48149,14010
0500000US48151,2236
0500000US48153,2966
0500000US48155,829
0500000US48157,260936
0500000US48159,5841
0500000US48161,9565
0500000US48163,5991
0500000US48165,6505
0500000US48167,148527
0500000US48169,2187
0500000US48171,13218
0500000US48173,526
0500000US48175,3780
0500000US48177,9048
0500000US48179,9995
0500000US48181,56749
0500000US48183,52256
0500000US48185,11399
0500000US48187,59964
0500000US48189,13382
0500000US48191,1916
0500000US48193,4545
0500000US48195,2342
0500000US48197,2411
0500000US48199,25111
0500000US48201,1795219
0500000US48203,28827
0500000US48205,1908
0500000US48207,3465
0500000US48209,81696
0500000US48211,1744
0500000US48213,41502
0500000US48215,281380
0500000US48217,16409
0500000US48219,9392
0500000US48221,26651
0500000US48223,15441
0500000US48225,11804
0500000US48227,13200
0500000US48229,1595
0500000US48231,38119
0500000US48233,10652
0500000US48235,885
0500000US48237,4177
0500000US48239,6737
0500000US48241,17375
0500000US48243,1766
0500000US48245,108947
0500000US48247,2370
0500000US48249,16409
0500000US48251,62881
0500000US48253,7054
0500000US48255,6063
0500000US48257,42292
0500000US48259,16488
0500000US48261,221
0500000US48263,517
0500000US48265,24796
0500000US48267,3318
0500000US48269,151
0500000US48271,2010
0500000US48273,13310
0500000US48275,2030
0500000US48277,22807
0500000US48279,6069
0500000US48281,9459
0500000US48283,2809
0500000US48285,10495
0500000US48287,7792
0500000US48289,9880
0500000US48291,32033
0500000US48293,10766
0500000US48295,1468
0500000US48297,6273
0500000US48299,15519
0500000US48301,87
0500000US48303,129032
0500000US48305,2661
0500000US48307,4335
0500000US48309,102300
0500000US48311,462
0500000US48313,5324
0500000US48315,6452
0500000US48317,1976
0500000US48319,2755
0500000US48321,19714
0500000US48323,18511
0500000US48325,18703
0500000US48327,1826
0500000US48329,62327
0500000US48331,11484
0500000US48333,2913
0500000US48335,4077
0500000US48337,10285
0500000US48339,223599
0500000US48341,8119
0500000US48343,6046
0500000US48345,781
0500000US48347,28465
0500000US48349,21182
0500000US48351,7402
0500000US48353,7075
0500000US48355,150133
0500000US48357,4152
0500000US48359,794
0500000US48361,37883
0500000US48363,15522
0500000US48365,11338
0500000US48367,50780
0500000US48369,3793
0500000US48371,5784
0500000US48373,26135
0500000US48375,50174
0500000US48377,4065
0500000US48379,5416
0500000US48381,55057
0500000US48383,1331
0500000US48385,2671
0500000US48387,6956
0500000US48389,4652
0500000US48391,3725
0500000US48393,445
0500000US48395,8947
0500000US48397,35670
0500000US48399,5245
0500000US48401,21723
0500000US48403,8372
0500000US48405,5471
0500000US48407,14274
0500000US48409,28652
0500000US48411,3198
0500000US48413,1505
0500000US48415,7205
0500000US48417,1775
0500000US48419,12358
0500000US48421,1397
0500000US48423,91122
0500000US48425,3851
0500000US48427,19865
0500000US48429,4956
0500000US48431,574
0500000US48433,837
0500000US48435,1936
0500000US48437,3181
0500000US48439,780381
0500000US48441,57761
0500000US48443,746
0500000US48445,4864
0500000US48447,1059
0500000US48449,12487
0500000US48451,48785
0500000US48453,530125
0500000US48455,9079
0500000US48457,10922
0500000US48459,17074
0500000US48461,1648
0500000US48463,11194
0500000US48465,19232
0500000US48467,23528
0500000US48469,37264
0500000US48471,26600
0500000US48473,17292
0500000US48475,4835
0500000US48477,16342
0500000US48479,84553
0500000US48481,17727
0500000US48483,2715
0500000US48485,56064
0500000US48487,6242
0500000US48489,7391
0500000US48491,199061
0500000US48493,17676
0500000US48495,3066
0500000US48497,24957
0500000US48499,21384
0500000US48501,3051
0500000US48503,8730
0500000US48505,6468
0500000US48507,4423
0500000US49001,3034
0500000US49003,19094
0500000US49005,42311
0500000US49007,9844
0500000US49009,1314
0500000US49011,110622
0500000US49013,10395
0500000US49015,4620
0500000US49017,3915
0500000US49019,5554
0500000US49021,21742
0500000US49023,3813
0500000US49025,6098
0500000US49027,5103
0500000US49029,3657
0500000US49031,981
0500000US49033,3066
0500000US49035,404550
0500000US49037,6027
0500000US49039,10813
0500000US49041,8894
0500000US49043,28329
