Geography,HOUSE UNIT
0500000US49037,5549
0500000US49039,10281
0500000US49041,8545
0500000US49043,25827
0500000US49045,22632
0500000US49047,13643
0500000US49049,187546
0500000US49051,14108
0500000US49053,72586
0500000US49055,1670
0500000US49057,94767
0500000US50001,17352
0500000US50003,20845
0500000US50005,16021
0500000US50007,72326
0500000US50009,4890
0500000US50011,22594
0500000US50013,5247
0500000US50015,13790
0500000US50017,14975
0500000US50019,16436
0500000US50021,33906
0500000US50023,30612
0500000US50025,29923
0500000US50027,34602
0500000US51001,21661
0500000US51003,46661
0500000US51005,7948
0500000US51007,5675
0500000US51009,14229
0500000US51011,7261
0500000US51013,117546
0500000US51015,32502
0500000US51017,3349
0500000US51019,37207
0500000US51021,3204
0500000US51023,14867
0500000US51025,7944
0500000US51027,10475
0500000US51029,7178
0500000US51031,25159
0500000US51033,12373
0500000US51035,16616
0500000US51036,3261
0500000US51037,6003
0500000US51041,136775
0500000US51043,6341
0500000US51045,2623
0500000US51047,19020
0500000US51049,4638
0500000US51051,7382
0500000US51053,11775
0500000US51057,5744
0500000US51059,425294
0500000US51061,27966
0500000US51063,7933
0500000US51065,11061
0500000US51067,28339
0500000US51069,35335
0500000US51071,8312
0500000US51073,16952
0500000US51075,10321
0500000US51077,8956
0500000US51079,8420
0500000US51081,4029
0500000US51083,17387
0500000US51085,42692
0500000US51087,139826
0500000US51089,25545
0500000US51091,1800
0500000US51093,16304
0500000US51095,33771
0500000US51097,3452
0500000US51099,10248
0500000US51101,7304
0500000US51103,7454
0500000US51105,10947
0500000US51107,139439
0500000US51109,17409
0500000US51111,5880
0500000US51113,6036
0500000US51115,5502
0500000US51117,19003
0500000US51119,7125
0500000US51121,41085
0500000US51125,9902
0500000US51127,8919
0500000US51131,7364
0500000US51133,8986
0500000US51135,6639
0500000US51137,15529
0500000US51139,11750
0500000US51141,10014
0500000US51143,29656
0500000US51145,11415
0500000US51147,9119
0500000US51149,13239
0500000US51153,156845
0500000US51155,17016
0500000US51157,3843
0500000US51159,3934
0500000US51161,42007
0500000US51163,11261
0500000US51165,35388
0500000US51167,12857
0500000US51169,11790
0500000US51171,21114
0500000US51173,15148
0500000US51175,7703
0500000US51177,51085
0500000US51179,51947
0500000US51181,3410
0500000US51183,4645
0500000US51185,19946
0500000US51187,16656
0500000US51191,25490
0500000US51193,11080
0500000US51195,16820
0500000US51197,14033
0500000US51199,27633
0500000US51510,80040
0500000US51520,8692
0500000US51530,2941
0500000US51540,21285
0500000US51550,94035
0500000US51570,8107
0500000US51580,3046
0500000US51590,22264
0500000US51595,2794
0500000US51600,9294
0500000US51610,6069
0500000US51620,3878
0500000US51630,11961
0500000US51640,3255
0500000US51650,62183
0500000US51660,18569
0500000US51670,10395
0500000US51678,2377
0500000US51680,33637
0500000US51683,14234
0500000US51685,5459
0500000US51690,7065
0500000US51700,81418
0500000US51710,100947
0500000US51720,1801
0500000US51730,17853
0500000US51735,4906
0500000US51740,42934
0500000US51750,6460
0500000US51760,110224
0500000US51770,48537
0500000US51775,11086
0500000US51790,12264
0500000US51800,38021
0500000US51810,189187
0500000US51820,10201
0500000US51830,5686
0500000US51840,12268
0500000US53001,6696
0500000US53003,10039
0500000US53005,79020
0500000US53007,37125
0500000US53009,37681
0500000US53011,192003
0500000US53013,2180
0500000US53015,45210
0500000US53017,17188
0500000US53019,4104
0500000US53021,29194
0500000US53023,1220
0500000US53025,38306
0500000US53027,35928
0500000US53029,41783
0500000US53031,18960
0500000US53033,957123
0500000US53035,112718
0500000US53037,23505
0500000US53039,10485
0500000US53041,35271
0500000US53043,5745
0500000US53045,33219
0500000US53047,21845
0500000US53049,15999
0500000US53051,7968
0500000US53053,355970
0500000US53055,13739
0500000US53057,55285
0500000US53059,5785
0500000US53061,318604
0500000US53063,221968
0500000US53065,22102
0500000US53067,120086
0500000US53069,2161
0500000US53071,24855
0500000US53073,98941
0500000US53075,20732
0500000US53077,89952
0500000US54001,7212
0500000US54003,50184
0500000US54005,10255
0500000US54007,6390
0500000US54009,10740
0500000US54011,46171
0500000US54013,3270
0500000US54015,3982
0500000US54017,3324
0500000US54019,19392
0500000US54021,3123
0500000US54023,5705
0500000US54025,17988
0500000US54027,12597
0500000US54029,14262
0500000US54031,8141
0500000US54033,30635
0500000US54035,12959
0500000US54037,23607
0500000US54039,90662
0500000US54041,8178
0500000US54043,9598
0500000US54045,14984
0500000US54047,9563
0500000US54049,26300
0500000US54051,14870
0500000US54053,12268
0500000US54055,29415
0500000US54057,12541
0500000US54059,11659
0500000US54061,49161
0500000US54063,6387
0500000US54065,9166
0500000US54067,12572
0500000US54069,21200
0500000US54071,3833
0500000US54073,3232
0500000US54075,7023
0500000US54077,15154
0500000US54079,24688
0500000US54081,34793
0500000US54083,13180
0500000US54085,4310
0500000US54087,7183
0500000US54089,6668
0500000US54091,7456
0500000US54093,4733
0500000US54095,4212
0500000US54097,11209
0500000US54099,18306
0500000US54101,4498
0500000US54103,7351
0500000US54105,2775
0500000US54107,40311
0500000US54109,10061
0500000US55001,16797
0500000US55003,9422
0500000US55005,23744
0500000US55007,13205
0500000US55009,112253
0500000US55011,6542
0500000US55013,15251
0500000US55015,21416
0500000US55017,28540
0500000US55019,14767
0500000US55021,26555
0500000US55023,8686
0500000US55025,245879
0500000US55027,38029
0500000US55029,23826
0500000US55031,22896
0500000US55033,18639
0500000US55035,44765
0500000US55037,4650
0500000US55039,45584
0500000US55041,8666
0500000US55043,22084
0500000US55045,16208
0500000US55047,10670
0500000US55049,10897
0500000US55051,5587
0500000US55053,9652
0500000US55055,36255
0500000US55057,14480
0500000US55059,72020
0500000US55061,9243
0500000US55063,52225
0500000US55065,7172
0500000US55067,12196
0500000US55069,16133
0500000US55071,37741
0500000US55073,59629
0500000US55075,29330
0500000US55077,9755
0500000US55078,2145
0500000US55079,423363
0500000US55081,19766
0500000US55083,23766
0500000US55085,30486
0500000US55087,78678
0500000US55089,38766
0500000US55091,3584
0500000US55093,16736
0500000US55095,24145
0500000US55097,31072
0500000US55099,10770
0500000US55101,84183
0500000US55103,8521
0500000US55105,69841
0500000US55107,8627
0500000US55109,37002
0500000US55111,30680
0500000US55113,15974
0500000US55115,20401
0500000US55117,52158
0500000US55119,9525
0500000US55121,13207
0500000US55123,13837
0500000US55125,24598
0500000US55127,52935
0500000US55129,12760
0500000US55131,57985
0500000US55133,170906
0500000US55135,25456
0500000US55137,14727
0500000US55139,75914
0500000US55141,34466
0500000US56001,18546
0500000US56003,5340
0500000US56005,19851
0500000US56007,8226
0500000US56009,6621
0500000US56011,3663
0500000US56013,17481
0500000US56015,5875
0500000US56017,2531
0500000US56019,4592
0500000US56021,43882
0500000US56023,9432
0500000US56025,36755
0500000US56027,1361
0500000US56029,14466
0500000US56031,4612
0500000US56033,14817
0500000US56035,5246
0500000US56037,19174
0500000US56039,13255
0500000US56041,8819
0500000US56043,3842
0500000US56045,3431
0500000US72001,7584
0500000US72003,17565
0500000US72005,27336
0500000US72007,10790
0500000US72009,9852
0500000US72011,12566
0500000US72013,41040
0500000US72015,8226
0500000US72017,9985
0500000US72019,10898
0500000US72021,82577
0500000US72023,28902
0500000US72025,57286
0500000US72027,14071
0500000US72029,17529
0500000US72031,75941
0500000US72033,10775
0500000US72035,19742
0500000US72037,7328
0500000US72039,7335
0500000US72041,16129
0500000US72043,16120
0500000US72045,7243
0500000US72047,13001
0500000US72049,1464
0500000US72051,15763
0500000US72053,18336
0500000US72054,5001
0500000US72055,9413
0500000US72057,17904
0500000US72059,8271
0500000US72061,40225
0500000US72063,17014
0500000US72065,17044
0500000US72067,7638
0500000US72069,26463
0500000US72071,20069
0500000US72073,6177
0500000US72075,18513
0500000US72077,15791
0500000US72079,12039
0500000US72081,12360
0500000US72083,3954
0500000US72085,15045
0500000US72087,11515
0500000US72089,10411
0500000US72091,18515
0500000US72093,2643
0500000US72095,5044
0500000US72097,40717
0500000US72099,16183
0500000US72101,11935
0500000US72103,11270
0500000US72105,10391
0500000US72107,8971
0500000US72109,8355
0500000US72111,8573
0500000US72113,65563
0500000US72115,10342
0500000US72117,9329
0500000US72119,22674
0500000US72121,10828
0500000US72123,13068
0500000US72125,15712
0500000US72127,189079
0500000US72129,16056
0500000US72131,18290
0500000US72133,9135
0500000US72135,26328
0500000US72137,34889
0500000US72139,29042
0500000US72141,13306
0500000US72143,16019
0500000US72145,24695
0500000US72147,4967
0500000US72149,9380
0500000US72151,14548
0500000US72153,17713
